ANNO,CDPELL,CDBUS,FLAGAR,POSTO,CDSOCMZ,TMESTP
2010,11,2,A,048,000004023,20100724152425458
2010,11,2,A,049,000001080,20100724152508130
2010,11,2,A,050,000002324,20100724152744774
2010,11,2,A,051,000008515,20100724165853045
2010,11,2,A,052,000008516,20100724165856874
2010,11,2,A,053,000007593,20100727174144208
2010,11,2,A,054,000001211,20100729174448446
2010,11,2,A,055,000001954,20100729180836993
2010,11,2,R,001,000001245,20100724151108130
2010,11,2,R,002,000001093,20100724151113677
2010,11,2,R,004,000001146,20100724151125365
2010,11,2,R,005,000002817,20100724151156599
2010,11,2,R,006,000001409,20100724151209240
2010,11,2,R,007,000001687,20100724151213194
2010,11,2,R,008,000002289,20100724151221287
2010,11,2,R,009,000001202,20100724151226084
2010,11,2,R,010,000007593,20100727174144208
2010,11,2,R,011,000007591,20100724151238694
2010,11,2,R,012,000007592,20100724151245085
2010,11,2,R,013,000008491,20100724151727731
2010,11,2,R,014,000002264,20100724151806544
2010,11,2,R,016,000001357,20100724151820826
2010,11,2,R,017,000007590,20100724151829591
2010,11,2,R,018,000001044,20100724151833638
2010,11,2,R,020,000001212,20100724151847998
2010,11,2,R,021,000001688,20100724151852264
2010,11,2,R,022,000001106,20100724151901451
2010,11,2,R,023,000004166,20100724152150673
2010,11,2,R,024,000004065,20100724152203502
2010,11,2,R,025,000001516,20100724152210143
2010,11,2,R,026,000001034,20100724152213002
2010,11,2,R,027,000004404,20100724152232612
2010,11,2,R,028,000001544,20100724152244096
2010,11,2,R,029,000001351,20100724152250956
2010,11,2,R,030,000001114,20100724152258893
2010,11,2,R,031,000001387,20100724152302769
2010,11,2,R,032,000001368,20100724152306284
2010,11,2,R,033,000001105,20100724152314222
2010,11,2,R,034,000001432,20100724152320253
2010,11,2,R,035,000002018,20100724152326910
2010,11,2,R,036,000001545,20100724152335082
2010,11,2,R,037,000001354,20100724152341301
2010,11,2,R,038,000008137,20100724152347910
2010,11,2,R,039,000006450,20100724152352426
2010,11,2,R,040,000006451,20100724152355879
2010,11,2,R,041,000001543,20100724152359910
2010,11,2,R,043,000001100,20100724152407254
2010,11,2,R,045,000001164,20100724152419817
2010,11,2,R,047,000004023,20100724152425458
2010,11,2,R,048,000001080,20100724152508130
2010,11,2,R,049,000002324,20100724152744774
2010,11,2,R,050,000001278,20100724153014574
2010,11,2,R,051,000001211,20100729174448446
2010,11,3,A,001,000001414,20100724152624913
2010,11,3,A,002,000001215,20100724152628991
2010,11,3,A,003,000001427,20100724152631710
2010,11,3,A,004,000001428,20100724152634679
2010,11,3,A,005,000001137,20100724152641351
2010,11,3,A,006,000001136,20100724152644757
2010,11,3,R,001,000001414,20100724152624929
2010,11,3,R,002,000001215,20100724152628991
2010,11,3,R,003,000001427,20100724152631726
2010,11,3,R,004,000001428,20100724152634679
2010,11,3,R,005,000001137,20100724152641351
2010,11,3,R,006,000001136,20100724152644757
2010,33,1,A,006,000008317,20100610153114907
2010,33,1,A,008,000008316,20100610153138268
2010,33,1,A,024,000003982,20100610212318991
2010,33,1,A,025,000008152,20100610212326601
2010,33,1,A,026,000003979,20100610212330616
2010,33,1,A,033,000003992,20100610212628785
2010,33,1,A,034,000007903,20100610212635441
2010,33,1,A,035,000007902,20100610212650034
2010,33,1,A,036,000005413,20100610212727456
2010,33,1,A,042,000007901,20100610212900770
2010,33,1,A,043,000007904,20100610212911036
2010,33,1,A,044,000007905,20100610212951068
2010,33,1,A,045,000008421,20100610213725146
2010,33,1,A,053,000002766,20100610215231179
2010,33,1,A,055,000007799,20100615171804031
2010,33,1,R,006,000008317,20100610153114907
2010,33,1,R,008,000008316,20100610153138268
2010,33,1,R,024,000003982,20100610212318991
2010,33,1,R,025,000008152,20100610212326601
2010,33,1,R,026,000003979,20100610212330616
2010,33,1,R,033,000003992,20100610212628785
2010,33,1,R,034,000007903,20100610212635441
2010,33,1,R,035,000007902,20100610212650034
2010,33,1,R,036,000005413,20100610212727456
2010,33,1,R,042,000007901,20100610212900770
2010,33,1,R,043,000007904,20100610212911036
2010,33,1,R,044,000007905,20100610212951068
2010,33,1,R,045,000008421,20100610213725146
2010,33,1,R,053,000002766,20100610215231179
2010,33,1,R,055,000007799,20100615171804031
2010,33,2,A,001,000005065,20100611103943175
2010,33,2,A,002,000008144,20100611103949659
2010,33,2,A,004,000001046,20100611104003956
2010,33,2,A,005,000002675,20100611104014518
2010,33,2,A,006,000003943,20100611104023800
2010,33,2,A,007,000002732,20100611104032315
2010,33,2,A,008,000003055,20100611104042847
2010,33,2,A,009,000002731,20100611104054800
2010,33,2,A,010,000007949,20100611104114784
2010,33,2,A,011,000007953,20100611104137613
2010,33,2,A,012,000001061,20100611104151660
2010,33,2,A,013,000001062,20100611104203847
2010,33,2,A,014,000007950,20100611104211332
2010,33,2,A,015,000008146,20100611104219519
2010,33,2,A,016,000008407,20100611104235144
2010,33,2,A,017,000001067,20100611104242660
2010,33,2,A,018,000007954,20100611104256129
2010,33,2,A,019,000008145,20100611104307316
2010,33,2,A,020,000007888,20100611104314410
2010,33,2,A,021,000007889,20100611104317832
2010,33,2,A,022,000003143,20100611104329504
2010,33,2,A,023,000007890,20100611104340488
2010,33,2,A,024,000005790,20100611104442832
2010,33,2,A,025,000007892,20100611104451410
2010,33,2,A,026,000007790,20100611104504769
2010,33,2,A,027,000005820,20100611104521832
2010,33,2,A,028,000003970,20100615081239532
2010,33,2,A,029,000003340,20100615081257345
2010,33,2,A,030,000006215,20100615081315283
2010,33,2,A,031,000002477,20100615081331158
2010,33,2,A,032,000002612,20100615081342690
2010,33,2,A,037,000002624,20100615081437800
2010,33,2,A,038,000002627,20100615081452456
2010,33,2,A,039,000008244,20100615081507112
2010,33,2,A,040,000003714,20100615081526066
2010,33,2,A,042,000004017,20100615081548176
2010,33,2,A,043,000004016,20100615081600988
2010,33,2,A,044,000002620,20100615174002213
2010,33,2,R,001,000005065,20100611103943175
2010,33,2,R,002,000008144,20100611103949659
2010,33,2,R,004,000001046,20100611104003972
2010,33,2,R,005,000002675,20100611104014518
2010,33,2,R,006,000003943,20100611104023800
2010,33,2,R,007,000002732,20100611104032315
2010,33,2,R,008,000003055,20100611104042847
2010,33,2,R,009,000002731,20100611104054800
2010,33,2,R,010,000007949,20100611104114784
2010,33,2,R,011,000007953,20100611104137628
2010,33,2,R,012,000001061,20100611104151660
2010,33,2,R,013,000001062,20100611104203847
2010,33,2,R,014,000007950,20100611104211332
2010,33,2,R,015,000008146,20100611104219519
2010,33,2,R,016,000008407,20100611104235160
2010,33,2,R,017,000001067,20100611104242660
2010,33,2,R,018,000007954,20100611104256129
2010,33,2,R,019,000008145,20100611104307316
2010,33,2,R,020,000007888,20100611104314426
2010,33,2,R,021,000007889,20100611104317832
2010,33,2,R,022,000003143,20100611104329504
2010,33,2,R,023,000007890,20100611104340488
2010,33,2,R,024,000005790,20100611104442832
2010,33,2,R,025,000007892,20100611104451410
2010,33,2,R,026,000007790,20100611104504769
2010,33,2,R,027,000005820,20100611104521832
2010,33,2,R,028,000003970,20100615081239532
2010,33,2,R,029,000003340,20100615081257345
2010,33,2,R,030,000006215,20100615081315283
2010,33,2,R,031,000002477,20100615081331158
2010,33,2,R,032,000002612,20100615081342690
2010,33,2,R,037,000002624,20100615081437800
2010,33,2,R,038,000002627,20100615081452456
2010,33,2,R,039,000008244,20100615081507112
2010,33,2,R,040,000003714,20100615081526066
2010,33,2,R,042,000004017,20100615081548176
2010,33,2,R,043,000004016,20100615081600988
2010,33,2,R,044,000002620,20100615174002213
2010,33,3,A,001,000001253,20100615152713763
2010,33,3,A,002,000001502,20100615152724341
2010,33,3,A,003,000001254,20100615152735278
2010,33,3,A,004,000001705,20100615152757715
2010,33,3,A,005,000002103,20100615152814917
2010,33,3,A,006,000001856,20100615152828792
2010,33,3,A,009,000004057,20100615152907010
2010,33,3,A,010,000004058,20100615152915978
2010,33,3,A,011,000008240,20100615152942197
2010,33,3,A,012,000006280,20100615153004650
2010,33,3,A,013,000001215,20100615153017541
2010,33,3,A,014,000001414,20100615153025760
2010,33,3,A,015,000007642,20100615153036822
2010,33,3,A,016,000007641,20100615153049557
2010,33,3,A,017,000008216,20100615153057947
2010,33,3,A,018,000003500,20100615184221104
2010,33,3,A,019,000002377,20100615184248072
2010,33,3,A,020,000004643,20100615184304291
2010,33,3,A,021,000002245,20100615184322712
2010,33,3,A,027,000007797,20100615184429821
2010,33,3,A,035,000002348,20100615184624460
2010,33,3,A,036,000001415,20100615184634679
2010,33,3,A,037,000001397,20100615184648819
2010,33,3,A,038,000001647,20100615184704007
2010,33,3,A,039,000008125,20100615184724225
2010,33,3,A,040,000005370,20100615184734569
2010,33,3,A,041,000005341,20100615184743491
2010,33,3,A,042,000007639,20100615190024942
2010,33,3,A,043,000007638,20100615190046442
2010,33,3,A,044,000004616,20100615190255145
2010,33,3,R,001,000001253,20100615152713763
2010,33,3,R,002,000001502,20100615152724341
2010,33,3,R,003,000001254,20100615152735278
2010,33,3,R,004,000001705,20100615152757715
2010,33,3,R,005,000002103,20100615152814917
2010,33,3,R,006,000001856,20100615152828792
2010,33,3,R,009,000004057,20100615152907010
2010,33,3,R,010,000004058,20100615152915978
2010,33,3,R,011,000008240,20100615152942197
2010,33,3,R,012,000006280,20100615153004650
2010,33,3,R,013,000001215,20100615153017541
2010,33,3,R,014,000001414,20100615153025760
2010,33,3,R,015,000007642,20100615153036822
2010,33,3,R,016,000007641,20100615153049557
2010,33,3,R,017,000008216,20100615153057947
2010,33,3,R,018,000003500,20100615184221104
2010,33,3,R,019,000002377,20100615184248072
2010,33,3,R,020,000004643,20100615184304291
2010,33,3,R,021,000002245,20100615184322712
2010,33,3,R,027,000007797,20100615184429821
2010,33,3,R,035,000002348,20100615184624460
2010,33,3,R,036,000001415,20100615184634679
2010,33,3,R,037,000001397,20100615184648819
2010,33,3,R,038,000001647,20100615184704007
2010,33,3,R,039,000008125,20100615184724225
2010,33,3,R,040,000005370,20100615184734585
2010,33,3,R,041,000005341,20100615184743491
2010,33,3,R,042,000007639,20100615190024942
2010,33,3,R,043,000007638,20100615190046442
2010,33,3,R,044,000004616,20100615190255145
2010,33,4,A,001,000004569,20100615190408161
2010,33,4,A,002,000002383,20100615190418114
2010,33,4,A,003,000008099,20100615190426973
2010,33,4,A,004,000007894,20100615190438692
2010,33,4,A,006,000003977,20100615190503098
2010,33,4,A,007,000002386,20100615190519442
2010,33,4,A,008,000001049,20100615190532677
2010,33,4,A,009,000001816,20100615190540661
2010,33,4,A,011,000001192,20100615190547911
2010,33,4,A,012,000004572,20100615190557520
2010,33,4,A,013,000003748,20100615190604927
2010,33,4,A,014,000003747,20100615190619661
2010,33,4,A,015,000001825,20100615190630223
2010,33,4,A,016,000004401,20100615190642255
2010,33,4,A,018,000007956,20100615190658348
2010,33,4,A,021,000004065,20100615190727052
2010,33,4,A,022,000001354,20100615190739552
2010,33,4,A,023,000001147,20100615190748427
2010,33,4,A,024,000003725,20100615190755145
2010,33,4,A,025,000003720,20100615190803770
2010,33,4,A,026,000003719,20100615190810692
2010,33,4,A,030,000007821,20100615190846505
2010,33,4,A,031,000006073,20100615190855505
2010,33,4,A,032,000008274,20100615190905583
2010,33,4,A,033,000001247,20100615190933192
2010,33,4,A,034,000008194,20100615190945755
2010,33,4,A,035,000008195,20100615190956098
2010,33,4,A,036,000005301,20100615191005442
2010,33,4,A,037,000001808,20100615191014161
2010,33,4,A,038,000001494,20100615191024005
2010,33,4,A,039,000001619,20100615191033552
2010,33,4,A,040,000001618,20100615191040614
2010,33,4,A,041,000008310,20100615191046020
2010,33,4,A,043,000003778,20100615191123083
2010,33,4,A,044,000001469,20100615191134926
2010,33,4,A,045,000001381,20100615191141692
2010,33,4,A,046,000007959,20100615191146957
2010,33,4,A,047,000007820,20100616111834641
2010,33,4,R,001,000004569,20100615190408177
2010,33,4,R,002,000002383,20100615190418114
2010,33,4,R,003,000008099,20100615190426973
2010,33,4,R,004,000007894,20100615190438692
2010,33,4,R,006,000003977,20100615190503098
2010,33,4,R,007,000002386,20100615190519442
2010,33,4,R,008,000001049,20100615190532677
2010,33,4,R,009,000001816,20100615190540661
2010,33,4,R,011,000001192,20100615190547911
2010,33,4,R,012,000004572,20100615190557520
2010,33,4,R,013,000003748,20100615190604927
2010,33,4,R,014,000003747,20100615190619661
2010,33,4,R,015,000001825,20100615190630223
2010,33,4,R,016,000004401,20100615190642255
2010,33,4,R,018,000007956,20100615190658348
2010,33,4,R,021,000004065,20100615190727052
2010,33,4,R,022,000001354,20100615190739552
2010,33,4,R,023,000001147,20100615190748427
2010,33,4,R,024,000003725,20100615190755145
2010,33,4,R,025,000003720,20100615190803770
2010,33,4,R,026,000003719,20100615190810692
2010,33,4,R,030,000007821,20100615190846520
2010,33,4,R,031,000006073,20100615190855505
2010,33,4,R,032,000008274,20100615190905583
2010,33,4,R,033,000001247,20100615190933192
2010,33,4,R,034,000008194,20100615190945755
2010,33,4,R,035,000008195,20100615190956098
2010,33,4,R,036,000005301,20100615191005442
2010,33,4,R,037,000001808,20100615191014161
2010,33,4,R,038,000001494,20100615191024005
2010,33,4,R,039,000001619,20100615191033552
2010,33,4,R,040,000001618,20100615191040614
2010,33,4,R,041,000008310,20100615191046020
2010,33,4,R,043,000003778,20100615191123083
2010,33,4,R,044,000001469,20100615191134926
2010,33,4,R,045,000001381,20100615191141692
2010,33,4,R,046,000007959,20100615191146957
2010,33,4,R,047,000007820,20100616111834641
2010,33,5,A,003,000007875,20100616110449643
2010,33,5,A,004,000005174,20100616110455909
2010,33,5,A,005,000003966,20100616110517269
2010,33,5,A,006,000008394,20100616110521644
2010,33,5,A,007,000008396,20100616110524800
2010,33,5,A,008,000008397,20100616110529160
2010,33,5,A,010,000007624,20100616110542770
2010,33,5,A,012,000006451,20100616110602145
2010,33,5,A,013,000006450,20100616110611771
2010,33,5,A,014,000007591,20100616110615693
2010,33,5,A,015,000007592,20100616110618630
2010,33,5,A,016,000007593,20100616110621677
2010,33,5,A,017,000008169,20100616110633100
2010,33,5,A,018,000008171,20100616110639693
2010,33,5,A,019,000001283,20100616111244335
2010,33,5,A,020,000003774,20100616111249709
2010,33,5,A,021,000003775,20100616111255084
2010,33,5,A,022,000001877,20100616111300350
2010,33,5,A,023,000001731,20100616111305803
2010,33,5,A,024,000008223,20100616111310896
2010,33,5,A,025,000001788,20100616111316553
2010,33,5,A,026,000007598,20100616111323052
2010,33,5,A,027,000008242,20100616111332896
2010,33,5,A,028,000007074,20100616111337677
2010,33,5,A,029,000007060,20100616111349411
2010,33,5,A,030,000008243,20100616111353598
2010,33,5,A,031,000006018,20100616111356364
2010,33,5,A,032,000007061,20100616111359348
2010,33,5,A,033,000007066,20100616111402348
2010,33,5,A,034,000008241,20100616111405723
2010,33,5,A,035,000001961,20100616111409004
2010,33,5,A,036,000001504,20100616111412692
2010,33,5,A,037,000002418,20100616111423223
2010,33,5,A,038,000002022,20100616111426863
2010,33,5,A,039,000003517,20100616111430676
2010,33,5,A,040,000003510,20100616111439410
2010,33,5,A,041,000003509,20100616111444269
2010,33,5,R,003,000007875,20100616110449643
2010,33,5,R,004,000005174,20100616110455909
2010,33,5,R,005,000003966,20100616110517269
2010,33,5,R,006,000008394,20100616110521660
2010,33,5,R,007,000008396,20100616110524800
2010,33,5,R,008,000008397,20100616110529160
2010,33,5,R,010,000007624,20100616110542770
2010,33,5,R,012,000006451,20100616110602145
2010,33,5,R,013,000006450,20100616110611771
2010,33,5,R,014,000007591,20100616110615693
2010,33,5,R,015,000007592,20100616110618630
2010,33,5,R,016,000007593,20100616110621677
2010,33,5,R,017,000008169,20100616110633100
2010,33,5,R,018,000008171,20100616110639693
2010,33,5,R,019,000001283,20100616111244335
2010,33,5,R,020,000003774,20100616111249709
2010,33,5,R,021,000003775,20100616111255084
2010,33,5,R,022,000001877,20100616111300350
2010,33,5,R,023,000001731,20100616111305803
2010,33,5,R,024,000008223,20100616111310912
2010,33,5,R,025,000001788,20100616111316553
2010,33,5,R,026,000007598,20100616111323052
